TIMESTAMPms	M1ATTITUDEpitch	M1ATTITUDEpitchspeed	M1ATTITUDEroll	M1ATTITUDErollspeed	M1ATTITUDEtimebootms	M1ATTITUDEyaw	M1ATTITUDEyawspeed	M1BATTERYSTATUScurrentconsumed	M1BATTERYSTATUSenergyconsumed	M1GLOBALPOSITIONINThdg	M1GLOBALPOSITIONINTvx	M1GLOBALPOSITIONINTvy	M1GLOBALPOSITIONINTvz	M1RCCHANNELSchan1raw	M1RCCHANNELSchan2raw	M1RCCHANNELSchan3raw	M1RCCHANNELSchan4raw	M1SYSSTATUScurrentbattery	M1SYSSTATUSvoltagebattery
3603	-3.739970624446869e-01	-2.684317901730537e-02	6.183149218559265e-01	-4.623311758041382e-02	1.651148000000000e+06	3.004211664199829e+00	-2.397287040948868e-01	5.920000000000000e+02	-1.000000000000000e+00	1.740200000000000e+04	2.700000000000000e+01	-2.500000000000000e+01	-2.200000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
3691	-3.629560768604279e-01	8.440427482128143e-04	6.196562647819519e-01	-6.193540245294571e-02	1.651236000000000e+06	2.982860088348389e+00	-2.015536725521088e-01	5.920000000000000e+02	-1.000000000000000e+00	1.740200000000000e+04	2.700000000000000e+01	-2.500000000000000e+01	-2.200000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
3783	-3.587417900562286e-01	-1.076684892177582e-01	6.173725724220276e-01	-9.530029445886612e-02	1.651328000000000e+06	2.964879989624023e+00	-7.619996368885040e-02	5.920000000000000e+02	-1.000000000000000e+00	1.740200000000000e+04	2.700000000000000e+01	-2.500000000000000e+01	-2.200000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
3825	-3.587417900562286e-01	-1.076684892177582e-01	6.173725724220276e-01	-9.530029445886612e-02	1.651328000000000e+06	2.964879989624023e+00	-7.619996368885040e-02	5.920000000000000e+02	-1.000000000000000e+00	1.740200000000000e+04	2.700000000000000e+01	-2.500000000000000e+01	-2.200000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
3844	-3.587417900562286e-01	-1.076684892177582e-01	6.173725724220276e-01	-9.530029445886612e-02	1.651328000000000e+06	2.964879989624023e+00	-7.619996368885040e-02	5.920000000000000e+02	-1.000000000000000e+00	1.692700000000000e+04	2.700000000000000e+01	-3.000000000000000e+01	-1.900000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
3876	-3.706867098808289e-01	-1.836583465337753e-01	6.120163798332214e-01	-1.079528778791428e-01	1.651421000000000e+06	2.949221849441528e+00	3.524642437696457e-03	5.920000000000000e+02	-1.000000000000000e+00	1.692700000000000e+04	2.700000000000000e+01	-3.000000000000000e+01	-1.900000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
3964	-3.802525103092194e-01	-7.812042534351349e-02	6.071350574493408e-01	-6.509337574243546e-02	1.651509000000000e+06	2.937520742416382e+00	-2.515929564833641e-02	5.920000000000000e+02	-1.000000000000000e+00	1.692700000000000e+04	2.700000000000000e+01	-3.000000000000000e+01	-1.900000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
4056	-3.811772167682648e-01	8.694240823388100e-03	6.040738821029663e-01	-4.833148792386055e-02	1.651601000000000e+06	2.929593801498413e+00	-2.779390104115009e-02	5.920000000000000e+02	-1.000000000000000e+00	1.692700000000000e+04	2.700000000000000e+01	-3.000000000000000e+01	-1.900000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
4149	-3.776354491710663e-01	4.466322809457779e-02	5.986250042915344e-01	-5.575959756970406e-02	1.651694000000000e+06	2.925875425338745e+00	-1.349991932511330e-02	5.920000000000000e+02	-1.000000000000000e+00	1.692700000000000e+04	2.700000000000000e+01	-3.000000000000000e+01	-1.900000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
4199	-3.776354491710663e-01	4.466322809457779e-02	5.986250042915344e-01	-5.575959756970406e-02	1.651694000000000e+06	2.925875425338745e+00	-1.349991932511330e-02	5.920000000000000e+02	-1.000000000000000e+00	1.692700000000000e+04	2.700000000000000e+01	-3.000000000000000e+01	-1.900000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
4201	-3.776354491710663e-01	4.466322809457779e-02	5.986250042915344e-01	-5.575959756970406e-02	1.651694000000000e+06	2.925875425338745e+00	-1.349991932511330e-02	5.920000000000000e+02	-1.000000000000000e+00	1.675600000000000e+04	1.900000000000000e+01	-2.900000000000000e+01	-2.200000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
4240	-3.773461878299713e-01	-1.989391259849072e-02	5.954986214637756e-01	6.228461861610413e-04	1.651785000000000e+06	2.923120737075806e+00	1.784775778651237e-02	5.920000000000000e+02	-1.000000000000000e+00	1.675600000000000e+04	1.900000000000000e+01	-2.900000000000000e+01	-2.200000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
4332	-3.787302970886230e-01	2.259500324726105e-04	5.980783700942993e-01	3.569827228784561e-02	1.651877000000000e+06	2.918542623519897e+00	-1.829443871974945e-02	5.920000000000000e+02	-1.000000000000000e+00	1.675600000000000e+04	1.900000000000000e+01	-2.900000000000000e+01	-2.200000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
4426	-3.776617646217346e-01	-4.459664225578308e-03	6.013379096984863e-01	1.331210322678089e-02	1.651971000000000e+06	2.912775278091431e+00	-2.075666934251785e-02	5.920000000000000e+02	-1.000000000000000e+00	1.675600000000000e+04	1.900000000000000e+01	-2.900000000000000e+01	-2.200000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
4519	-3.772648572921753e-01	1.279965043067932e-03	6.006632447242737e-01	-3.669648990035057e-02	1.652064000000000e+06	2.907234191894531e+00	-1.845270767807961e-02	5.920000000000000e+02	-1.000000000000000e+00	1.675600000000000e+04	1.900000000000000e+01	-2.900000000000000e+01	-2.200000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
4540	-3.772648572921753e-01	1.279965043067932e-03	6.006632447242737e-01	-3.669648990035057e-02	1.652064000000000e+06	2.907234191894531e+00	-1.845270767807961e-02	5.920000000000000e+02	-1.000000000000000e+00	1.675600000000000e+04	1.900000000000000e+01	-2.900000000000000e+01	-2.200000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
4546	-3.772648572921753e-01	1.279965043067932e-03	6.006632447242737e-01	-3.669648990035057e-02	1.652064000000000e+06	2.907234191894531e+00	-1.845270767807961e-02	5.920000000000000e+02	-1.000000000000000e+00	1.664800000000000e+04	1.700000000000000e+01	-3.200000000000000e+01	-2.200000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
4611	-3.753903210163116e-01	1.835989765822887e-02	5.953194499015808e-01	-8.204029500484467e-02	1.652156000000000e+06	2.902198791503906e+00	-2.443660236895084e-02	5.920000000000000e+02	-1.000000000000000e+00	1.664800000000000e+04	1.700000000000000e+01	-3.200000000000000e+01	-2.200000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
4699	-3.737545609474182e-01	5.168108269572258e-03	5.872056484222412e-01	-1.031316816806793e-01	1.652244000000000e+06	2.898168325424194e+00	-1.336835324764252e-03	5.920000000000000e+02	-1.000000000000000e+00	1.664800000000000e+04	1.700000000000000e+01	-3.200000000000000e+01	-2.200000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
4790	-3.753535151481628e-01	-2.012415230274200e-02	5.762471556663513e-01	-1.102597936987877e-01	1.652335000000000e+06	2.895322561264038e+00	3.065786510705948e-02	5.920000000000000e+02	-1.000000000000000e+00	1.664800000000000e+04	1.700000000000000e+01	-3.200000000000000e+01	-2.200000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
4880	-3.753535151481628e-01	-2.012415230274200e-02	5.762471556663513e-01	-1.102597936987877e-01	1.652335000000000e+06	2.895322561264038e+00	3.065786510705948e-02	5.920000000000000e+02	-1.000000000000000e+00	1.664800000000000e+04	1.700000000000000e+01	-3.200000000000000e+01	-2.200000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.139000000000000e+04
4883	-3.802891373634338e-01	-4.011626541614532e-02	5.683146715164185e-01	-6.030149385333061e-02	1.652428000000000e+06	2.892936229705811e+00	4.186051711440086e-02	5.920000000000000e+02	-1.000000000000000e+00	1.664800000000000e+04	1.700000000000000e+01	-3.200000000000000e+01	-2.200000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
4904	-3.802891373634338e-01	-4.011626541614532e-02	5.683146715164185e-01	-6.030149385333061e-02	1.652428000000000e+06	2.892936229705811e+00	4.186051711440086e-02	5.920000000000000e+02	-1.000000000000000e+00	1.657200000000000e+04	1.800000000000000e+01	-3.000000000000000e+01	-2.100000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
4975	-3.848712742328644e-01	-1.690527610480785e-02	5.620161294937134e-01	-6.293677538633347e-02	1.652520000000000e+06	2.890727043151855e+00	3.909540548920631e-02	5.920000000000000e+02	-1.000000000000000e+00	1.657200000000000e+04	1.800000000000000e+01	-3.000000000000000e+01	-2.100000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
5066	-3.869421780109406e-01	6.870627403259277e-04	5.563595294952393e-01	-2.574552595615387e-02	1.652611000000000e+06	2.889363527297974e+00	2.748935669660568e-02	5.920000000000000e+02	-1.000000000000000e+00	1.657200000000000e+04	1.800000000000000e+01	-3.000000000000000e+01	-2.100000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
5501	-3.869359493255615e-01	2.188815549015999e-02	5.574420690536499e-01	6.654459983110428e-02	1.652707000000000e+06	2.886811017990112e+00	-7.636371999979019e-03	5.920000000000000e+02	-1.000000000000000e+00	1.657200000000000e+04	1.800000000000000e+01	-3.000000000000000e+01	-2.100000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
5560	-3.869359493255615e-01	2.188815549015999e-02	5.574420690536499e-01	6.654459983110428e-02	1.652707000000000e+06	2.886811017990112e+00	-7.636371999979019e-03	5.920000000000000e+02	-1.000000000000000e+00	1.657200000000000e+04	1.800000000000000e+01	-3.000000000000000e+01	-2.100000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.503000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
5589	-3.829304575920105e-01	4.931850731372833e-02	5.657284855842590e-01	1.040127128362656e-01	1.652795000000000e+06	2.882678508758545e+00	-3.747871518135071e-02	5.920000000000000e+02	-1.000000000000000e+00	1.657200000000000e+04	1.800000000000000e+01	-3.000000000000000e+01	-2.100000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.503000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
5593	-3.829304575920105e-01	4.931850731372833e-02	5.657284855842590e-01	1.040127128362656e-01	1.652795000000000e+06	2.882678508758545e+00	-3.747871518135071e-02	5.920000000000000e+02	-1.000000000000000e+00	1.651500000000000e+04	1.800000000000000e+01	-3.400000000000000e+01	-2.000000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.503000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
5681	-3.780357539653778e-01	4.269251227378845e-02	5.743070244789124e-01	8.709875494241714e-02	1.652887000000000e+06	2.878720521926880e+00	-1.832206174731255e-02	5.920000000000000e+02	-1.000000000000000e+00	1.651500000000000e+04	1.800000000000000e+01	-3.400000000000000e+01	-2.000000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.503000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
5777	-3.729123771190643e-01	7.017882168292999e-02	5.811560750007629e-01	7.231105864048004e-02	1.652983000000000e+06	2.876033782958984e+00	-1.728397794067860e-02	5.920000000000000e+02	-1.000000000000000e+00	1.651500000000000e+04	1.800000000000000e+01	-3.400000000000000e+01	-2.000000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.503000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
5867	-3.652757704257965e-01	1.226883605122566e-01	5.841934680938721e-01	2.074439078569412e-02	1.653073000000000e+06	2.875721216201782e+00	-1.602591574192047e-02	5.920000000000000e+02	-1.000000000000000e+00	1.651500000000000e+04	1.800000000000000e+01	-3.400000000000000e+01	-2.000000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.503000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
5934	-3.652757704257965e-01	1.226883605122566e-01	5.841934680938721e-01	2.074439078569412e-02	1.653073000000000e+06	2.875721216201782e+00	-1.602591574192047e-02	5.920000000000000e+02	-1.000000000000000e+00	1.651500000000000e+04	1.800000000000000e+01	-3.400000000000000e+01	-2.000000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
5939	-3.652757704257965e-01	1.226883605122566e-01	5.841934680938721e-01	2.074439078569412e-02	1.653073000000000e+06	2.875721216201782e+00	-1.602591574192047e-02	5.920000000000000e+02	-1.000000000000000e+00	1.648400000000000e+04	1.400000000000000e+01	-2.900000000000000e+01	-2.600000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
5959	-3.524789512157440e-01	1.599788367748260e-01	5.830091834068298e-01	2.930059283971786e-02	1.653165000000000e+06	2.877350568771362e+00	-5.272430926561356e-02	5.920000000000000e+02	-1.000000000000000e+00	1.648400000000000e+04	1.400000000000000e+01	-2.900000000000000e+01	-2.600000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
6050	-3.395294547080994e-01	8.258743584156036e-02	5.864250063896179e-01	5.576633661985397e-02	1.653256000000000e+06	2.876030683517456e+00	-5.452277511358261e-02	5.920000000000000e+02	-1.000000000000000e+00	1.648400000000000e+04	1.400000000000000e+01	-2.900000000000000e+01	-2.600000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
6142	-3.409811556339264e-01	-1.139872521162033e-01	5.903013944625854e-01	1.573322340846062e-02	1.653348000000000e+06	2.869786500930786e+00	2.269111946225166e-02	5.920000000000000e+02	-1.000000000000000e+00	1.648400000000000e+04	1.400000000000000e+01	-2.900000000000000e+01	-2.600000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
6235	-3.524179160594940e-01	-1.032410785555840e-01	5.907846689224243e-01	-1.716398447751999e-02	1.653441000000000e+06	2.861961841583252e+00	3.244246542453766e-02	5.920000000000000e+02	-1.000000000000000e+00	1.648400000000000e+04	1.400000000000000e+01	-2.900000000000000e+01	-2.600000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
6274	-3.524179160594940e-01	-1.032410785555840e-01	5.907846689224243e-01	-1.716398447751999e-02	1.653441000000000e+06	2.861961841583252e+00	3.244246542453766e-02	5.920000000000000e+02	-1.000000000000000e+00	1.648400000000000e+04	1.400000000000000e+01	-2.900000000000000e+01	-2.600000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
6295	-3.524179160594940e-01	-1.032410785555840e-01	5.907846689224243e-01	-1.716398447751999e-02	1.653441000000000e+06	2.861961841583252e+00	3.244246542453766e-02	5.920000000000000e+02	-1.000000000000000e+00	1.637600000000000e+04	1.600000000000000e+01	-2.200000000000000e+01	-2.000000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
6326	-3.564610183238983e-01	2.777375839650631e-02	5.885029435157776e-01	-3.923790901899338e-02	1.653532000000000e+06	2.856742858886719e+00	-1.560887321829796e-02	5.920000000000000e+02	-1.000000000000000e+00	1.637600000000000e+04	1.600000000000000e+01	-2.200000000000000e+01	-2.000000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
6415	-3.462031185626984e-01	1.835004985332489e-01	5.827977657318115e-01	-7.078728824853897e-02	1.653621000000000e+06	2.855815172195435e+00	-5.952669680118561e-02	5.920000000000000e+02	-1.000000000000000e+00	1.637600000000000e+04	1.600000000000000e+01	-2.200000000000000e+01	-2.000000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138600000000000e+04
6489	-3.462031185626984e-01	1.835004985332489e-01	5.827977657318115e-01	-7.078728824853897e-02	1.653621000000000e+06	2.855815172195435e+00	-5.952669680118561e-02	5.920000000000000e+02	-1.000000000000000e+00	1.637600000000000e+04	1.600000000000000e+01	-2.200000000000000e+01	-2.000000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138000000000000e+04
6508	-3.296719193458557e-01	1.556715965270996e-01	5.722575187683105e-01	-9.522413462400436e-02	1.653714000000000e+06	2.858713150024414e+00	-1.304603181779385e-02	5.920000000000000e+02	-1.000000000000000e+00	1.637600000000000e+04	1.600000000000000e+01	-2.200000000000000e+01	-2.000000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138000000000000e+04
6597	-3.251570165157318e-01	3.529587760567665e-02	5.630322098731995e-01	-5.292166024446487e-02	1.653803000000000e+06	2.861556768417358e+00	5.527703836560249e-02	5.920000000000000e+02	-1.000000000000000e+00	1.637600000000000e+04	1.600000000000000e+01	-2.200000000000000e+01	-2.000000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138000000000000e+04
6609	-3.251570165157318e-01	3.529587760567665e-02	5.630322098731995e-01	-5.292166024446487e-02	1.653803000000000e+06	2.861556768417358e+00	5.527703836560249e-02	5.920000000000000e+02	-1.000000000000000e+00	1.637600000000000e+04	1.600000000000000e+01	-2.200000000000000e+01	-2.000000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138000000000000e+04
6647	-3.251570165157318e-01	3.529587760567665e-02	5.630322098731995e-01	-5.292166024446487e-02	1.653803000000000e+06	2.861556768417358e+00	5.527703836560249e-02	5.920000000000000e+02	-1.000000000000000e+00	1.637600000000000e+04	1.600000000000000e+01	-2.200000000000000e+01	-2.000000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138000000000000e+04
6648	-3.251570165157318e-01	3.529587760567665e-02	5.630322098731995e-01	-5.292166024446487e-02	1.653803000000000e+06	2.861556768417358e+00	5.527703836560249e-02	5.920000000000000e+02	-1.000000000000000e+00	1.640200000000000e+04	3.000000000000000e+00	-2.500000000000000e+01	-2.300000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138000000000000e+04
6692	-3.260917365550995e-01	2.227717079222202e-02	5.617931485176086e-01	7.958056777715683e-02	1.653898000000000e+06	2.862925767898560e+00	2.754107117652893e-02	5.920000000000000e+02	-1.000000000000000e+00	1.640200000000000e+04	3.000000000000000e+00	-2.500000000000000e+01	-2.300000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138000000000000e+04
6800	-3.184150159358978e-01	1.236635148525238e-01	5.800446867942810e-01	2.137593328952789e-01	1.654006000000000e+06	2.858884572982788e+00	-9.653063863515854e-02	5.920000000000000e+02	-1.000000000000000e+00	1.640200000000000e+04	3.000000000000000e+00	-2.500000000000000e+01	-2.300000000000000e+01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.502000000000000e+03	0.000000000000000e+00	1.138000000000000e+04
